time,open,high,low,close,close,open,high,low,volume,ema21,ema200,rsi14,atr14,supertrend_dir,supertrend_line,td9_bull,td9_bear,td13_bull,td13_bear,td_bull_prep_count,td_bear_prep_count,td_bull_leadup_count,td_bear_leadup_count,td_tv_count,td_tv_side_code,phase_value,phase_zone_code,saty_phase_value,saty_phase_zone_code,phase_leaving_accum,phase_leaving_distribution,sq_on,sq_release,vwap,vwap_dist_pct,vwap_rolling20,vwap_rolling20_dist_pct,rvol,pdz_position,pdz_zone_code,fvg_active_bull,fvg_active_bear,fvg_in_bull,fvg_in_bear,liq_nearest_bs_dist_atr,liq_nearest_ss_dist_atr,liq_buyside_swept,liq_sellside_swept,orb_15m_direction,rsi_bull_divergence,rsi_bear_divergence
988637400,48.824995,49.300005,47.735,49.050005,49.050005,48.824995,49.300005,47.735,3406000,47.195740975754816,,56.23967848076201,2.6327501645285065,1,51.53910997155602,0,0,0,0,0,4,0,0,2,1,8.410839096091937,0,12.059333936018472,0,0,0,0,1,48.106988427264895,1.9602486116146987,47.46474159728299,3.339875767506034,1.0383165005746409,57.417241510420915,3,0,2,0,0,2.1056859381083046,2.8392401606168662,0,0,0,0,0
989242200,49.300005,49.5,48.324995,48.46,48.46,49.300005,49.5,48.324995,2516000,47.31067361432256,,54.19922138324217,2.528625509919327,1,51.53910997155602,0,0,0,0,0,5,0,0,3,1,3.936411787539951,0,13.605102589514853,0,0,0,0,0,48.12413962009484,0.6979041756518405,47.578389730989386,1.8529636542877634,0.7638454579126011,52.885279736810475,3,0,2,0,0,2.425724954501345,2.7228250972678265,0,0,0,0,0
989847000,48.46,50.675005,48.15,50.574995,50.574995,48.46,50.675005,48.15,1800200,47.6074301039296,,59.826093436232924,2.5283669020679467,1,51.53910997155602,0,0,0,0,0,6,0,0,4,1,24.442370189114982,0,26.36435416998645,0,0,0,0,0,48.154975059175946,5.025482700074454,47.624327960249616,6.195713758340497,0.5677306228259121,69.13103441918986,3,0,2,0,0,1.589466701495367,3.559609957177859,0,0,0,0,0
990451800,50.425005,51.9,50.160005,50.65,50.65,50.425005,51.9,50.160005,2811000,47.88402736720873,,60.01370985661926,2.4720546233488077,1,51.53910997155602,0,0,0,0,0,7,0,0,5,1,27.9812321804795,0,31.830447816731745,0,0,0,0,0,48.231733143628254,5.013850215936547,47.80772227748007,5.945227229239474,0.8892361616378901,69.70716477881332,3,1,2,0,0,1.5953328711877484,3.6710374092407387,0,0,0,0,0
991143000,50.75,50.75,49.15,50.135,50.135,50.75,50.75,49.15,3113200,48.08866124291703,,58.01046148733638,2.4097650073953214,1,51.53910997155602,0,0,0,0,0,8,0,0,6,1,26.493662231099545,0,30.068324250812594,0,0,0,0,0,48.28513677581027,3.8311235044827785,47.9330482440347,4.593807063458208,0.9864729125539864,65.75133336482634,3,0,2,0,0,1.8502841506605647,3.5522156615812,0,0,0,0,0
991661400,50.375,51.725,50.15,50.949995,50.949995,50.375,51.725,50.15,3498800,48.34878249356093,,60.270568845126135,2.3512103640099413,1,51.53910997155602,0,1,0,0,0,9,0,1,7,1,35.55628590685884,0,33.47298088769088,0,0,0,0,0,48.37179123194907,5.329973735494121,48.05006821952513,6.035218862179445,1.100687693866123,72.0114941866561,3,0,2,0,0,1.5497358534034569,3.9873080450407374,0,0,0,0,0
992266200,50.949995,51,48.925005,49.375,49.375,50.949995,51,48.925005,3646000,48.4420749941463,,54.19916046807506,2.3314806951520883,1,51.53910997155602,0,0,0,0,1,0,0,1,0,0,22.615413725110344,0,23.40553562611633,0,0,0,0,0,48.41764688344552,1.977281380194063,48.02079691196815,2.820034599830529,1.18300189163495,59.913601569428096,3,0,2,0,0,2.238384392738696,3.3455155842459954,0,0,0,0,0
992871000,49.25,49.800005,48.5,48.6,48.6,49.25,49.800005,48.5,3760800,48.456431812860274,,51.45254283165343,2.257803859784082,1,51.53910997155602,0,0,0,0,2,0,0,1,0,0,15.877718329554689,0,12.7625601013149,0,0,0,0,0,48.43565330083082,0.3393093474933278,47.91240692154069,1.4351044387840524,1.234291565608662,53.960651383331204,3,0,3,0,0,2.6546814392341376,3.1114328065112855,0,0,0,0,0
993475800,48.85,51.199995,47.925005,50.949995,50.949995,48.85,51.199995,47.925005,7060000,48.68311937532752,,58.345662192391856,2.330460012656648,1,51.53910997155602,0,0,0,0,0,1,0,1,1,1,38.72283173339189,1,22.593212547254375,0,0,0,0,0,48.52783238805372,4.991285397990612,48.008288731487866,6.1274966182719135,2.2325240170253675,72.0114941866561,3,0,2,0,0,1.563534658484115,4.022810925347226,0,0,0,0,0
994080600,50.800005,50.800005,47.775,47.949995,47.949995,50.800005,50.800005,47.775,4665000,48.6164717048432,,48.81649576018085,2.3907839403240305,1,51.53910997155602,0,0,0,0,1,0,0,1,1,-1,10.155649927744664,0,6.650454484932105,0,0,0,0,0,48.53941560001743,-1.2143133425306727,47.95423811582886,-0.0088482603322936,1.4514126772263551,49.683370800440024,2,0,2,0,0,2.7789023039445166,2.6664893855427088,0,0,0,0,0
994685400,48.125,49.074995,46.745005,48.9,48.9,48.125,49.074995,46.745005,4269800,48.64224700440291,,51.51688385151231,2.386441516015171,1,51.53910997155602,0,0,0,0,2,0,0,1,0,0,16.533749758256874,0,5.125348146800901,0,0,0,0,0,48.529631294699044,0.763180546441552,47.9729205183495,1.932505821270349,1.2819527426667068,57.0872062007964,3,0,2,0,0,2.3073056528090494,3.069425733185841,0,0,0,0,0
995290200,48.85,49.085,47.949995,48.5,48.5,48.85,49.085,47.949995,3044000,48.6293154585481,,50.313242070296845,2.2970531934426583,1,51.53910997155602,0,0,0,0,3,0,0,1,1,-1,11.13515750631921,0,1.624403401819627,0,0,0,0,0,48.529222269869614,-0.06021582152524395,48.018731759693935,1.0022510438520844,0.9166217489889759,53.9698182290041,3,0,2,0,0,2.571229093370771,3.0147342777122628,0,0,0,0,0
995895000,48.824995,48.824995,46.9,48.25,48.25,48.824995,48.824995,46.9,3858800,48.594832235043725,,49.53427662133946,2.2704776081967544,1,51.53910997155602,0,0,0,0,4,0,0,1,2,-1,8.677824182248639,0,-1.7190736116707543,0,0,0,0,0,48.51414345661272,-0.544466907570884,48.03632591662141,0.444817706811039,1.1389475921181569,52.0214507466339,2,0,2,0,0,2.7114339193546955,2.93991227920604,0,0,0,0,0
996499800,48.449995,49.25,47.85,48.574995,48.574995,48.449995,49.25,47.85,2325200,48.59302885003975,,50.60491059831111,2.2083006361827002,1,51.53910997155602,0,0,0,0,0,1,0,1,0,0,8.270595852909297,0,-0.9956433496657139,0,0,0,0,0,48.51487793254693,0.12391470413808921,48.20837782957534,0.7604843534057787,0.6952455276384915,54.554289506365514,3,0,2,0,0,2.640607399398294,3.1698582544903395,0,0,0,0,0
997104600,48.5,48.5,46.725,47.300005,47.300005,48.5,48.5,46.725,2751200,48.47548122730886,,46.44223635590373,2.1827073764553644,1,51.53910997155602,0,0,0,0,1,0,0,1,1,-1,-4.781127112793987,0,-9.473495952785413,0,0,0,0,0,48.49546428918787,-2.465095049011424,48.40726681562885,-2.2873875937803625,0.8306136312174504,44.61769328097679,1,0,2,0,0,3.2557021049428436,2.622893962679139,0,0,0,0,0
997709400,47.574995,48.25,47.25,47.35,47.35,47.574995,48.25,47.25,11205600,48.373164752098965,,46.62763250497988,2.098228278137124,1,51.53910997155602,0,0,0,0,2,0,0,1,2,-1,0.1822937788136727,0,-12.86395989418082,0,0,0,0,0,48.43145643570869,-2.2329628619454986,48.47737732371155,-2.3255740841411394,3.0388315023579855,45.0073278101012,1,0,2,0,0,3.362956296759459,2.7523244540042318,0,0,0,0,0
998314200,47.300005,48.050005,46.89,48.050005,48.050005,47.300005,48.050005,46.89,7901000,48.34378659281724,,49.27526274988741,2.031212329698758,1,51.53910997155602,0,0,0,0,3,0,0,1,3,-1,0.8262448052940741,0,-8.842540285217883,0,0,0,1,0,48.39393577528133,-0.7106898204733376,48.55898736734545,-1.0481733556242352,1.9979416219715418,51.657999837247615,2,0,2,0,0,3.129286341493739,3.1877563489191125,0,0,0,0,0
998919000,48.050005,48.225,46.305,46.945,46.945,48.050005,48.225,46.305,3842400,48.2166241752884,,45.44299701453567,2.0232685918631326,1,51.53910997155602,0,0,0,0,4,0,0,1,4,-1,-15.41937166370818,0,-14.896269033038205,0,0,0,1,0,48.365264658958935,-2.9365385860570337,48.597303671956894,-3.3999904256218154,0.9537307542425679,46.430717565753014,1,0,2,0,0,3.5409905678428313,2.6541236401317407,0,0,0,0,0
999610200,46.85,47.245005,44.085,44.265,44.265,46.85,47.245005,44.085,6522200,47.85738561389855,,37.77053072580886,2.1044640495871945,1,51.53910997155602,0,0,0,0,5,0,0,1,5,-1,-39.98158784814326,1,-35.89865310661827,0,0,0,1,0,48.24525440627836,-8.25004335713565,48.389886576291154,-8.524274116220312,1.5328896033693393,25.31023801929408,1,0,2,0,0,4.217522747295691,1.2782375638717434,0,0,0,0,0
1000128600,43.925005,44.300005,43.550005,43.925005,43.925005,43.925005,44.300005,43.550005,4777800,47.4998964671805,,36.91892324285467,2.0077166174738235,1,49.625161580996156,0,0,0,0,6,0,0,1,6,-1,-45.41700846785673,1,-47.62558859868474,1,0,0,0,1,48.12856510262065,-8.734023326184227,48.17405265602227,-8.820199716975845,1.1011927398444252,22.11122746899029,1,0,3,0,0,4.123151608126753,1.1704888924796861,0,0,0,0,0
1000733400,41,42.495005,36.75,37.83,37.83,41,42.495005,36.75,9019600,46.62081497016409,,25.722383790985674,2.376808644797122,1,46.90514492289654,0,0,0,0,7,0,0,1,7,-1,-84.84622592095516,2,-85.45578064441023,2,0,0,0,0,47.68689851251266,-20.670034789379923,47.26165504083476,-19.95625213015853,1.9525352695029474,7.128712871287118,1,0,4,0,0,6.047236924799579,-1.5756400954691352,0,1,0,0,0
1001338200,38.25,40.39,38.25,40.1,40.1,38.25,40.39,38.25,7762200,46.028013609240084,,33.77758308894916,2.3898937415973274,1,46.64237818060689,0,0,0,0,8,0,0,1,8,-1,-62.031291239026935,2,-84.06873535686057,2,0,0,0,0,47.36198263566353,-15.33293631630037,46.61229059480499,-13.971187666822777,1.5900478108215512,22.112211221122124,1,0,5,0,0,4.937458011046659,1.4017359607632471,0,0,0,0,0
