time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1713198600,197.24,197.24,195.885,195.91,11,0,0,0,3,,0,0,0,0
1713202200,195.92,196.48,195.5,195.61,12,0,0,0,4,,0,0,0,0
1713205800,195.58,196.08,194.99,195.365,13,0,0,0,5,,0,0,0,0
1713209400,195.365,196.08,195.36,195.82,14,0,0,0,5,,0,0,0,0
1713274200,194.41,194.64,193.38,193.93,15,0,0,0,6,,0,0,0,0
1713277800,193.92,195.12,193.4,195.06,16,0,0,0,7,,0,0,0,0
1713281400,195.04,195.49,194.63,195.14,17,0,0,0,7,,0,0,0,0
1713285000,195.15,195.69,195.01,195.25,18,0,0,0,7,,0,0,0,0
1713288600,195.27,196.24,193.96,194.65,0,1,0,0,7,,0,0,0,0
1713292200,194.65,195.66,194.45,195.53,0,2,0,0,7,,0,0,0,0
1713295800,195.53,195.53,194.655,195.09,1,0,0,0,7,,0,0,0,0
1713360600,196.46,196.6,194.85,195.22,2,0,0,0,7,,0,0,0,0
1713364200,195.24,195.32,194.095,194.11,3,0,0,0,8,,0,0,0,0
1713367800,194.1,194.54,193.48,193.71,4,0,0,0,9,,0,0,0,0
1713371400,193.71,194.7,193.09,194.67,5,0,0,0,9,,0,0,0,0
1713375000,194.68,194.89,194.09,194.34,6,0,0,0,9,,0,0,0,0
1713378600,194.36,195.21,193.25,193.3,7,0,0,0,9,,0,0,0,0
1713382200,193.31,193.85,192.99,193.03,8,0,0,0,10,,0,0,0,0
1713447000,193.7,194.7,192.6,194.66,9,0,1,0,1,,0,0,1,1
1713450600,194.66,195.66,194.5,195.14,0,1,0,0,1,,0,0,0,0
1713454200,195.17,195.29,194.48,194.95,0,2,0,0,1,,0,0,0,0
1713457800,194.95,194.95,192.93,193.64,0,3,0,0,2,,0,0,0,0
1713461400,193.65,193.72,192.63,192.729,1,0,0,0,3,,0,0,0,0
1713465000,192.73,193.09,192.15,193,2,0,0,0,3,,0,0,0,0
1713468600,193.01,193.28,192.58,192.78,3,0,0,0,3,,0,0,0,0
1713533400,191.94,194.39,191.8,193.39,4,0,0,0,3,,0,0,0,0
1713537000,193.35,193.63,192.71,193.12,0,1,0,0,3,,0,0,0,0
1713540600,193.12,193.51,192,192.02,1,0,0,0,3,,0,0,0,0
1713544200,192.025,193.29,192.02,192.71,2,0,0,0,3,,0,0,0,0
1713547800,192.69,193.49,191.87,191.87,3,0,0,0,4,,0,0,0,0
1713551400,191.86,192.64,191.34,192.38,4,0,0,0,4,,0,0,0,0
1713555000,192.36,193.32,192.07,193.09,0,1,0,0,4,,0,0,0,0
1713792600,194.2,194.59,192.9,193.92,0,2,0,0,4,,0,0,0,0
1713796200,193.94,194.4,193.24,193.47,0,3,0,0,4,,0,0,0,0
1713799800,193.48,194.67,193.35,194.36,0,4,0,0,4,,0,0,0,0
1713803400,194.4,195.46,194.15,195.45,0,5,0,0,4,,0,0,0,0
