time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1639769400,386.65,388.23,385.94,386.28,1,0,0,0,11,,0,0,0,0
1639773000,386.31,386.45,384.545,384.94,2,0,0,0,12,,0,0,0,0
1640010600,379.565,381.5,378.69,379.61,3,0,0,0,13,,1,0,0,0
1640014200,379.56,380.83,377.93,378.22,4,0,0,0,14,,0,0,0,0
1640017800,378.23,380.04,377.48,379.14,5,0,0,0,14,,0,0,0,0
1640021400,379.08,379.13,377.82,378.65,6,0,0,0,14,,0,0,0,0
1640025000,378.62,380.55,378.2,379.41,7,0,0,0,14,,0,0,0,0
1640028600,379.39,381.27,379.01,380.47,0,1,0,0,14,,0,0,0,0
1640032200,380.42,380.97,379.45,380.68,0,2,0,0,14,,0,0,0,0
1640097000,384.01,384.84,380.38,380.66,0,3,0,0,14,,0,0,0,0
1640100600,380.68,383.5,380.21,383.05,0,4,0,0,14,,0,0,0,0
1640104200,383.2,385.915,383.13,385.86,0,5,0,0,14,,0,0,0,0
1640107800,385.87,387.07,385.77,387.05,0,6,0,0,14,,0,0,0,0
1640111400,387.12,388.39,387.11,388.27,0,7,0,0,14,,0,0,0,0
1640115000,388.35,389.4,387.96,388.41,0,8,0,0,14,,0,0,0,0
1640118600,388.35,389.53,387.63,389.22,0,9,0,1,,1,0,0,1,1
1640183400,388.82,390.92,388.27,389.91,0,10,0,0,,2,0,0,0,0
1640187000,389.91,392.85,389.91,392.64,0,11,0,0,,3,0,0,0,0
1640190600,392.65,393.23,391.98,392.52,0,12,0,0,,4,0,0,0,0
1640194200,392.51,392.77,391.62,391.64,0,13,0,0,,4,0,0,0,0
1640197800,391.75,392.17,390.765,390.96,0,14,0,0,,4,0,0,0,0
1640201400,391.03,392.97,391.02,392.72,0,15,0,0,,4,0,0,0,0
1640205000,392.74,394.15,392.31,393.97,0,16,0,0,,5,0,0,0,0
1640269800,394.31,396.44,394.17,396.17,0,17,0,0,,6,0,0,0,0
1640273400,396.28,397.42,395.79,397.01,0,18,0,0,,7,0,0,0,0
1640277000,397.05,397.63,397.05,397.19,0,19,0,0,,8,0,0,0,0
1640280600,397.22,397.9,397.1,397.85,0,20,0,0,,9,0,0,0,0
1640284200,397.87,397.95,397.45,397.76,0,21,0,0,,10,0,0,0,0
1640287800,397.78,398.02,397.3,397.44,0,22,0,0,,10,0,0,0,0
1640291400,397.46,398.41,396.94,396.99,1,0,0,0,,10,0,0,0,0
1640615400,398.25,402,398.25,402,0,1,0,0,,11,0,0,0,0
1640619000,402.11,402.77,401.69,402.38,0,2,0,0,,12,0,0,0,0
1640622600,402.32,402.59,401.89,402.59,0,3,0,0,,13,0,1,0,0
1640626200,402.6,402.98,402.12,402.84,0,4,0,0,,14,0,0,0,0
1640629800,402.85,403.24,402.72,403.24,0,5,0,0,,15,0,0,0,0
1640633400,403.24,403.275,402.29,402.78,0,6,0,0,,15,0,0,0,0
1640637000,402.8,403.47,402.51,403.46,0,7,0,0,,16,0,0,0,0
1640701800,404.46,404.55,401.7,403.11,0,8,0,0,,16,0,0,0,0
1640705400,403.13,403.93,402.14,402.57,1,0,0,0,,16,0,0,0,0
1640709000,402.55,403.26,401.78,402.09,2,0,0,0,,16,0,0,0,0
1640712600,402.05,402.27,401.1,401.79,3,0,0,0,,16,0,0,0,0
1640716200,401.79,401.82,400.72,401.53,4,0,0,0,,16,0,0,0,0
1640719800,401.52,402.15,401.17,401.81,5,0,0,0,,16,0,0,0,0
1640723400,401.84,402.55,401.23,401.71,6,0,0,0,,16,0,0,0,0
1640788200,401.78,403.02,399.11,400.31,7,0,0,0,,16,0,0,0,0
1640791800,400.24,401.52,399.89,400.6,8,0,0,0,,16,0,0,0,0
1640795400,400.6,400.72,400,400.08,9,0,1,0,1,,0,0,1,1
1640799000,400.08,400.86,399.83,400.53,10,0,0,0,1,,0,0,0,0
1640802600,400.6,401.53,400.37,401.46,0,1,0,0,1,,0,0,0,0
1640806200,401.5,401.96,401.4,401.55,0,2,0,0,1,,0,0,0,0
1640809800,401.58,402.45,401.57,401.59,0,3,0,0,1,,0,0,0,0
1640874600,401.33,403.56,400.79,403.37,0,4,0,0,1,,0,0,0,0
1640878200,403.41,403.44,402.43,403.03,0,5,0,0,1,,0,0,0,0
1640881800,403.02,403.36,402.55,402.97,0,6,0,0,1,,0,0,0,0
1640885400,402.97,403.135,402.66,402.88,0,7,0,0,1,,0,0,0,0
1640889000,402.93,403.12,402.07,402.57,1,0,0,0,1,,0,0,0,0
1640892600,402.58,402.72,401.72,401.84,2,0,0,0,2,,0,0,0,0
1640896200,401.85,402.02,399.76,400.19,3,0,0,0,3,,0,0,0,0
1640961000,399.7,401.04,398.39,399.51,4,0,0,0,4,,0,0,0,0
1640964600,399.62,399.66,398.46,399.44,5,0,0,0,5,,0,0,0,0
1640968200,399.42,399.48,398.22,398.5,6,0,0,0,5,,0,0,0,0
1640971800,398.55,399.38,398.43,399.17,7,0,0,0,5,,0,0,0,0
1640975400,399.11,399.32,398.41,398.59,8,0,0,0,5,,0,0,0,0
1640979000,398.58,399.2,398.43,398.99,9,0,1,0,1,,0,0,1,1
1640982600,399.01,399.17,397.34,397.56,10,0,0,0,2,,0,0,0,0
1641220200,399.05,401.53,396.93,399.92,0,1,0,0,2,,0,0,0,0
1641223800,399.98,400.54,399.22,399.81,0,2,0,0,2,,0,0,0,0
1641227400,399.64,400.31,398.92,399.92,0,3,0,0,2,,0,0,0,0
1641231000,399.92,400.41,399.67,400.29,0,4,0,0,2,,0,0,0,0
1641234600,400.29,401.3,400.19,401.1,0,5,0,0,2,,0,0,0,0
1641238200,401.11,401.94,400.85,401.53,0,6,0,0,2,,0,0,0,0
1641241800,401.56,401.85,400.8,401.77,0,7,0,0,2,,0,0,0,0
1641306600,402.23,402.27,398.75,399.69,1,0,0,0,3,,0,0,0,0
1641310200,399.67,399.73,393.84,394.52,2,0,0,0,4,,0,0,0,0
1641313800,394.62,395.96,394.25,394.98,3,0,0,0,5,,0,0,0,0
1641317400,394.95,395.25,394.12,394.71,4,0,0,0,5,,0,0,0,0
1641321000,394.66,394.71,393.29,393.98,5,0,0,0,6,,0,0,0,0
1641324600,394.05,396.87,394.05,396.84,0,1,0,0,6,,0,0,0,0
1641328200,396.8,397.76,396.4,396.49,0,2,0,0,6,,0,0,0,0
1641393000,394.9,395.87,392.45,394.78,0,3,0,0,6,,0,0,0,0
1641396600,394.64,394.67,392.89,394.05,0,4,0,0,7,,0,0,0,0
1641400200,394.05,394.19,392.7,393.09,1,0,0,0,7,,0,0,0,0
1641403800,393.05,393.05,390.54,391.69,2,0,0,0,8,,0,0,0,0
1641407400,391.72,393.02,388.85,389.22,3,0,0,0,9,,0,0,0,0
1641411000,389.25,389.79,385.44,385.85,4,0,0,0,10,,0,0,0,0
1641414600,385.86,387.02,384.05,384.21,5,0,0,0,11,,0,0,0,0
