time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1699979400,449.46,449.59,447.87,448.1,0,3,0,0,,3,0,0,0,0
1699983000,448.12,448.94,448.06,448.85,0,4,0,0,,3,0,0,0,0
1699986600,448.86,449.14,447.71,448.57,1,0,0,0,,3,0,0,0,0
1699990200,448.57,450.06,448.56,449.87,0,1,0,0,,4,0,0,0,0
1699993800,449.87,449.94,448.29,448.75,0,2,0,0,,4,0,0,0,0
1700058600,450.09,451.24,449.4,450.7,0,3,0,0,,5,0,0,0,0
1700062200,450.71,451.37,450.47,450.8,0,4,0,0,,6,0,0,0,0
1700065800,450.81,450.81,449.54,450.18,0,5,0,0,,6,0,0,0,0
1700069400,450.16,450.37,448.8,449.74,0,6,0,0,,6,0,0,0,0
1700073000,449.73,450.47,449.6,450.44,1,0,0,0,,6,0,0,0,0
1700076600,450.44,450.69,449.75,450.07,2,0,0,0,,6,0,0,0,0
1700080200,450.08,450.37,449.21,449.65,3,0,0,0,,6,0,0,0,0
1700145000,449.22,450.56,449.13,449.94,0,1,0,0,,6,0,0,0,0
1700148600,449.95,450.3,448.28,448.33,1,0,0,0,,6,0,0,0,0
1700152200,448.33,449.38,448.12,449.27,2,0,0,0,,6,0,0,0,0
1700155800,449.25,449.915,448.88,449.41,3,0,0,0,,6,0,0,0,0
1700159400,449.42,449.52,448.59,448.93,4,0,0,0,,6,0,0,0,0
1700163000,448.93,449.84,448.92,449.61,0,1,0,0,,6,0,0,0,0
1700166600,449.61,450.32,449.48,450.22,0,2,0,0,,7,0,0,0,0
1700231400,450.24,450.6,449.46,450.25,0,3,0,0,,8,0,0,0,0
1700235000,450.25,450.28,449.3,449.8,0,4,0,0,,8,0,0,0,0
1700238600,449.82,450.69,449.55,450.13,0,5,0,0,,8,0,0,0,0
1700242200,450.14,450.87,450.09,450.71,0,6,0,0,,9,0,0,0,0
1700245800,450.71,451.39,450.71,450.95,0,7,0,0,,10,0,0,0,0
1700249400,450.95,451.42,450.64,451.09,0,8,0,0,,11,0,0,0,0
1700253000,451.09,451.13,450.2,450.78,0,9,0,1,,1,0,0,1,1
1700490600,450.52,452.33,450.52,451.94,0,10,0,0,,2,0,0,0,0
1700494200,451.96,452.8,451.76,452.66,0,11,0,0,,3,0,0,0,0
1700497800,452.67,453.08,452.58,452.88,0,12,0,0,,4,0,0,0,0
1700501400,452.88,453.805,452.48,453.7,0,13,0,0,,5,0,0,0,0
1700505000,453.72,454.11,453.69,454,0,14,0,0,,6,0,0,0,0
1700508600,454.005,455.12,454.005,455.03,0,15,0,0,,7,0,0,0,0
1700512200,455.02,455.03,453.92,454.24,0,16,0,0,,8,0,0,0,0
1700577000,453.17,453.32,452.04,452.15,1,0,0,0,,8,0,0,0,0
1700580600,452.16,452.79,451.96,452.49,2,0,0,0,,8,0,0,0,0
1700584200,452.49,453.19,452.22,453.14,3,0,0,0,,8,0,0,0,0
1700587800,453.14,453.585,452.64,452.85,4,0,0,0,,9,0,0,0,0
1700591400,452.86,453.565,452.79,453.24,0,1,0,0,,10,0,0,0,0
1700595000,453.25,453.64,452.82,453.29,0,2,0,0,,10,0,0,0,0
1700598600,453.28,453.48,452.89,453.26,0,3,0,0,,10,0,0,0,0
1700663400,454.99,456.38,453.89,454.96,0,4,0,0,,11,0,0,0,0
